timestamp,roll,pitch,yaw,altitude,roll_setpoint,pitch_setpoint,yaw_setpoint,alt_setpoint
1733470848954259,-5.478437947005722e-20,9.815466651207431e-21,-2.0056399376028883e-07,0.9996833205223083,0.0,0.0,0.0,0.8
1733470849000098,-6.774953015692784e-20,1.2138226980144094e-20,-2.0056399376028883e-07,0.9993737936019897,0.0,0.0,0.0,0.8
1733470849057133,-8.963784628053257e-20,1.6058987756655412e-20,-2.0056399376028883e-07,1.005049705505371,0.0,0.0,0.0,0.8
1733470849116116,-1.1024840979549794e-19,1.9750477822944522e-20,-2.0056399376028883e-07,1.0034427642822266,0.0,0.0,0.0,0.8
1733470849199019,-1.3241248816927007e-19,2.371995753884949e-20,-2.0056399376028883e-07,1.0065503120422363,0.0,0.0,0.0,0.8
1733470849259518,-1.6755702789731545e-19,3.001382313859694e-20,-2.0056399376028883e-07,1.001880407333374,0.0,0.0,0.0,0.8
1733470849317771,-1.9739519138951514e-19,3.5357162354507023e-20,-2.0056399376028883e-07,0.992946445941925,0.0,0.0,0.0,0.8
1733470849380956,-2.411894170197192e-19,4.3199478851462766e-20,-2.0056399376028883e-07,0.9920851588249207,0.0,0.0,0.0,0.8
1733470849436828,-2.756693044823218e-19,4.937382983932944e-20,-2.0056399376028883e-07,0.9988950490951538,0.0,0.0,0.0,0.8
1733470849501674,-3.1459820968362137e-19,5.634487127752742e-20,-2.0056399376028883e-07,1.0110876560211182,0.0,0.0,0.0,0.8
1733470849558649,-3.4685358828025923e-19,6.21208770408339e-20,-2.0056399376028883e-07,0.9937379360198975,0.0,0.0,0.0,0.8
1733470849620172,-3.946805289601598e-19,7.068529937991034e-20,-2.0056399376028883e-07,1.0094969272613525,0.0,0.0,0.0,0.8
1733470849661566,-4.280000416270157e-19,7.665185625023241e-20,-2.0056399376028883e-07,0.9950716495513916,0.0,0.0,0.0,0.8
1733470849743045,-4.740999901865023e-19,8.490696623777044e-20,-2.0056399376028883e-07,0.9957109689712524,0.0,0.0,0.0,0.8
1733470849799270,-5.055180744006859e-19,9.053295779688593e-20,-2.0056399376028883e-07,0.9960532784461975,0.0,0.0,0.0,0.8
1733470849859631,-5.387299901993956e-19,9.648013210223589e-20,-2.0056399376028883e-07,1.0039809942245483,0.0,0.0,0.0,0.8
1733470849924200,-5.799653538041042e-19,1.03863991436082e-19,-2.0056399376028883e-07,1.0051333904266357,0.0,0.0,0.0,0.8
1733470849993950,-6.112698261041258e-19,1.094695227419474e-19,-2.0056399376028883e-07,1.0056746006011963,0.0,0.0,0.0,0.8
1733470850051533,-6.422133956518526e-19,1.1501039275268165e-19,-2.0056399376028883e-07,1.0087428092956543,0.0,0.0,0.0,0.8
1733470850118254,-6.738092691263986e-19,1.206680281476108e-19,-2.0056399376028883e-07,1.0009384155273438,0.0,0.0,0.0,0.8
1733470850186300,-7.150054793370346e-19,1.2804466269430852e-19,-2.0056399376028883e-07,1.006333827972412,0.0,0.0,0.0,0.8
1733470850247936,-7.457063139858897e-19,1.3354193807731237e-19,-2.0056399376028883e-07,0.9981073141098022,0.0,0.0,0.0,0.8
1733470850320606,-7.748664910574545e-19,1.387623414795624e-19,-2.0056399376028883e-07,1.0097360610961914,0.0,0.0,0.0,0.8
1733470850365588,-7.845547396844066e-19,1.404948879498957e-19,-2.0056399376028883e-07,1.008007526397705,0.0,0.0,0.0,0.8
1733470850421486,-7.828007900729288e-19,1.4017759795835293e-19,-2.0056399376028883e-07,1.0005470514297485,0.0,0.0,0.0,0.8
1733470850482116,-7.632233113937797e-19,1.3666579361032442e-19,-2.0056399376028883e-07,1.0023226737976074,0.0,0.0,0.0,0.8
1733470850550690,-7.35485021422449e-19,1.316929032990114e-19,-2.0056399376028883e-07,1.0118989944458008,0.0,0.0,0.0,0.8
1733470850967435,-1.7076165249795261e-19,3.049039226869585e-20,-2.0056399376028883e-07,1.0113803148269653,0.0,0.0,0.0,0.8
1733470850970285,-1.3105346692958067e-19,2.3375009047577693e-20,-2.0056399376028883e-07,0.999516487121582,0.0,0.0,0.0,0.8
1733470850972181,-9.010193079340213e-20,1.6036860393098427e-20,-2.0056399376028883e-07,1.002692699432373,0.0,0.0,0.0,0.8
1733470850973224,-9.010193079340213e-20,1.6036860393098427e-20,-2.0056399376028883e-07,1.0051791667938232,0.0,0.0,0.0,0.8
1733470850974290,-9.010193079340213e-20,1.6036860393098427e-20,-2.0056399376028883e-07,0.9925068020820618,0.0,0.0,0.0,0.8
1733470851020292,4.47493240871625e-20,-8.127074764797156e-21,-2.0056399376028883e-07,0.9974225163459778,0.0,0.0,0.0,0.8
1733470851078785,1.9824379569836322e-19,-3.56313347047641e-20,-2.0056399376028883e-07,1.001847267150879,0.0,0.0,0.0,0.8
1733470851145417,4.20406428501931e-19,-7.543928943816843e-20,-2.0056399376028883e-07,1.0113306045532227,0.0,0.0,0.0,0.8
1733470851204300,6.334814299965601e-19,-1.1361832035827778e-19,-2.0056399376028883e-07,1.012162685394287,0.0,0.0,0.0,0.8
1733470851260388,9.306891133361504e-19,-1.6687175349263965e-19,-2.0056399376028883e-07,0.9921607375144958,0.0,0.0,0.0,0.8
1733470851330010,1.187360833386028e-18,-2.1286159918465213e-19,-2.0056399376028883e-07,1.0060007572174072,0.0,0.0,0.0,0.8
1733470851387482,1.4782130861345016e-18,-2.649755194831933e-19,-2.0056399376028883e-07,1.013501524925232,0.0,0.0,0.0,0.8
1733470851441965,1.7951102264110065e-18,-3.21755783134324e-19,-2.0056399376028883e-07,1.015379786491394,0.0,0.0,0.0,0.8
1733470851498697,2.2542345961121622e-18,-4.040192981072788e-19,-2.0056399376028883e-07,1.0132887363433838,0.0,0.0,0.0,0.8
1733470851569002,2.606489489482395e-18,-4.671342387788169e-19,-2.0056399376028883e-07,0.9909908175468445,0.0,0.0,0.0,0.8
1733470851621197,3.0216359596648477e-18,-5.415174903408695e-19,-2.0056399376028883e-07,1.0040104389190674,0.0,0.0,0.0,0.8
1733470851682721,3.566982548067608e-18,-6.392288359509218e-19,-2.0056399376028883e-07,0.9953953623771667,0.0,0.0,0.0,0.8
1733470851744501,4.0390329552988154e-18,-7.238072006730374e-19,-2.0056399376028883e-07,0.9990939497947693,0.0,0.0,0.0,0.8
1733470851810289,4.717842720473229e-18,-8.454307429728275e-19,-2.0056399376028883e-07,1.0027326345443726,0.0,0.0,0.0,0.8
1733470851875417,5.2354441455189286e-18,-9.381700653249223e-19,-2.0056399376028883e-07,1.000479817390442,0.0,0.0,0.0,0.8
1733470851939024,6.040112538300291e-18,-1.0823432271023116e-18,-2.0056399376028883e-07,1.0175514221191406,0.0,0.0,0.0,0.8
1733470851971670,6.6337198461431404e-18,-1.1887001757761352e-18,-2.0056399376028883e-07,1.0024522542953491,0.0,0.0,0.0,0.8
1733470852033215,7.280465242928351e-18,-1.3045777376848165e-18,-2.0056399376028883e-07,1.007270336151123,0.0,0.0,0.0,0.8
1733470852080577,7.525929324018054e-18,-1.3485575683750579e-18,-2.0056399376028883e-07,0.9993233680725098,0.0,0.0,0.0,0.8
1733470852141972,8.432202195605483e-18,-1.5109344250379402e-18,-2.0056399376028883e-07,0.9981348514556885,0.0,0.0,0.0,0.8
1733470852190190,9.702045840295876e-18,-1.7384518530306038e-18,-2.0056399376028883e-07,1.0000717639923096,0.0,0.0,0.0,0.8
1733470852244566,1.0547832244236928e-17,-1.8899908915044365e-18,-2.0056399376028883e-07,1.0192526578903198,0.0,0.0,0.0,0.8
1733470852305942,1.1658221378948525e-17,-2.0889384302005592e-18,-2.0056399376028883e-07,1.01256263256073,0.0,0.0,0.0,0.8
1733470852383028,1.2829026454262595e-17,-2.298710416593657e-18,-2.0056399376028883e-07,1.0045348405838013,0.0,0.0,0.0,0.8
1733470852443229,1.3785848330826615e-17,-2.4701430678244632e-18,-2.0056399376028883e-07,1.01018226146698,0.0,0.0,0.0,0.8
1733470852496202,1.47877091352087e-17,-2.6496451377158564e-18,-2.0056399376028883e-07,1.015326976776123,0.0,0.0,0.0,0.8
1733470852554173,1.6216915632243628e-17,-2.9057139345995964e-18,-2.0056399376028883e-07,1.0143344402313232,0.0,0.0,0.0,0.8
1733470852610297,1.725199798856372e-17,-3.091167948122664e-18,-2.0056399376028883e-07,1.0041213035583496,0.0,0.0,0.0,0.8
1733470852670349,1.8364249896244616e-17,-3.2904481820669764e-18,-2.0056399376028883e-07,1.0123792886734009,0.0,0.0,0.0,0.8
1733470852731615,1.99128658622388e-17,-3.567910817396979e-18,-2.0056399376028883e-07,1.0104442834854126,0.0,0.0,0.0,0.8
1733470852788941,2.1205749108339467e-17,-3.799554151776482e-18,-2.0056399376028883e-07,0.9980553984642029,0.0,0.0,0.0,0.8
1733470852848594,2.2632022028717744e-17,-4.055096513740114e-18,-2.0056399376028883e-07,1.0093717575073242,0.0,0.0,0.0,0.8
1733470852911270,2.345265429469389e-17,-4.2021274363435455e-18,-2.0056399376028883e-07,1.014000654220581,0.0,0.0,0.0,0.8
1733470852971232,2.5739061174846475e-17,-4.611777848830025e-18,-2.0056399376028883e-07,1.0030184984207153,0.0,0.0,0.0,0.8
1733470853034600,2.7665554707596587e-17,-4.956943184070738e-18,-2.0056399376028883e-07,1.0023295879364014,0.0,0.0,0.0,0.8
1733470853090629,2.913057061378866e-17,-5.21942652986239e-18,-2.0056399376028883e-07,1.007992148399353,0.0,0.0,0.0,0.8
1733470853170504,3.116504188645631e-17,-5.583937637879254e-18,-2.0056399376028883e-07,1.0028929710388184,0.0,0.0,0.0,0.8
1733470853208007,3.2751732889265723e-17,-5.868220954112896e-18,-2.0056399376028883e-07,1.0091255903244019,0.0,0.0,0.0,0.8
1733470853259196,3.4390570362054e-17,-6.161847114821679e-18,-2.0056399376028883e-07,1.0087254047393799,0.0,0.0,0.0,0.8
1733470853316636,3.608155430482113e-17,-6.464816120005601e-18,-2.0056399376028883e-07,1.012406826019287,0.0,0.0,0.0,0.8
1733470853379943,3.8476898123329824e-17,-6.8939832161275875e-18,-2.0056399376028883e-07,1.0162073373794556,0.0,0.0,0.0,0.8
1733470853446739,4.035267336497603e-17,-7.23006053790558e-18,-2.0056399376028883e-07,1.007989764213562,0.0,0.0,0.0,0.8
1733470853514674,4.279160844952574e-17,-7.667037471897445e-18,-2.0056399376028883e-07,1.0018291473388672,0.0,0.0,0.0,0.8
1733470853570555,4.479311462434321e-17,-8.025641429798826e-18,-2.0056399376028883e-07,1.0047696828842163,0.0,0.0,0.0,0.8
1733470853637045,4.745798671180406e-17,-8.503098567949681e-18,-2.0056399376028883e-07,1.0173512697219849,0.0,0.0,0.0,0.8
1733470853687993,4.745798671180406e-17,-8.503098567949681e-18,-2.0056399376028883e-07,1.0113863945007324,0.0,0.0,0.0,0.8
1733470853753380,5.171587607046225e-17,-9.265971526563975e-18,-2.0056399376028883e-07,1.013063907623291,0.0,0.0,0.0,0.8
1733470853803582,5.389983774498496e-17,-9.657265096754234e-18,-2.0056399376028883e-07,0.9975907206535339,0.0,0.0,0.0,0.8
1733470853861133,5.698046467275384e-17,-1.0209211232643505e-17,-2.0056399376028883e-07,1.0106077194213867,0.0,0.0,0.0,0.8
1733470853949998,6.080744125153097e-17,-1.0894878260638604e-17,-2.0056399376028883e-07,1.021179437637329,0.0,0.0,0.0,0.8
1733470853980758,6.24149254254441e-17,-1.1182885944954563e-17,-2.0056399376028883e-07,1.0186622142791748,0.0,0.0,0.0,0.8
1733470854045726,6.57926431602927e-17,-1.1788060481666848e-17,-2.0056399376028883e-07,1.0018595457077026,0.0,0.0,0.0,0.8
1733470854097663,6.824862248254417e-17,-1.2228090104493353e-17,-2.0056399376028883e-07,1.0006366968154907,0.0,0.0,0.0,0.8
1733470854178379,7.084758905387474e-17,-1.2693738203549467e-17,-2.0056399376028883e-07,0.9972160458564758,0.0,0.0,0.0,0.8
1733470854246959,7.449538934061435e-17,-1.3347302195555399e-17,-2.0056399376028883e-07,1.0082556009292603,0.0,0.0,0.0,0.8
1733470854284255,7.742160969395997e-17,-1.387158306752179e-17,-2.0056399376028883e-07,1.0116807222366333,0.0,0.0,0.0,0.8
1733470854347552,8.023398059475307e-17,-1.4375465844041188e-17,-2.0056399376028883e-07,0.9997051358222961,0.0,0.0,0.0,0.8
1733470854403718,8.321066286261356e-17,-1.4908787641460135e-17,-2.0056399376028883e-07,1.0102108716964722,0.0,0.0,0.0,0.8
1733470854461287,8.725772378850671e-17,-1.5633885335712242e-17,-2.0056399376028883e-07,1.0190716981887817,0.0,0.0,0.0,0.8
1733470854523227,9.029847221584168e-17,-1.6178685468918725e-17,-2.0056399376028883e-07,1.0028245449066162,0.0,0.0,0.0,0.8
1733470854603273,9.44572899023401e-17,-1.6923806005795973e-17,-2.0056399376028883e-07,1.0015310049057007,0.0,0.0,0.0,0.8
1733470854663937,9.765476800475281e-17,-1.7496686677905358e-17,-2.0056399376028883e-07,1.0133401155471802,0.0,0.0,0.0,0.8
1733470854724539,1.0202255859135503e-16,-1.8279247933319808e-17,-2.0056399376028883e-07,1.0224298238754272,0.0,0.0,0.0,0.8
1733470854783158,1.0548973010903014e-16,-1.8900448445819647e-17,-2.0056399376028883e-07,1.005184292793274,0.0,0.0,0.0,0.8
1733470854844185,1.0902862411134817e-16,-1.953449914778886e-17,-2.0056399376028883e-07,1.0094670057296753,0.0,0.0,0.0,0.8
1733470854904591,1.1370410451252195e-16,-2.0372187779712053e-17,-2.0056399376028883e-07,1.0161198377609253,0.0,0.0,0.0,0.8
1733470854954281,1.1753691412211256e-16,-2.1058898101406525e-17,-2.0056399376028883e-07,1.0154225826263428,0.0,0.0,0.0,0.8
1733470855031085,1.2231934434530306e-16,-2.1915748338757943e-17,-2.0056399376028883e-07,1.009928584098816,0.0,0.0,0.0,0.8
1733470855090352,1.260812609015345e-16,-2.2589756866539132e-17,-2.0056399376028883e-07,1.0150717496871948,0.0,0.0,0.0,0.8
1733470855147096,1.29915459263726e-16,-2.3276715794831435e-17,-2.0056399376028883e-07,1.015383005142212,0.0,0.0,0.0,0.8
1733470855193087,1.3514016211147485e-16,-2.4212806100016258e-17,-2.0056399376028883e-07,1.0068179368972778,0.0,0.0,0.0,0.8
1733470855252015,1.391430180209066e-16,-2.492998262950118e-17,-2.0056399376028883e-07,1.0157325267791748,0.0,0.0,0.0,0.8
1733470855299845,1.433552385134697e-16,-2.5684670158505898e-17,-2.0056399376028883e-07,1.019892692565918,0.0,0.0,0.0,0.8
1733470855356958,1.4890446086665918e-16,-2.667890312910814e-17,-2.0056399376028883e-07,1.0138968229293823,0.0,0.0,0.0,0.8
1733470855411176,1.5344707245304292e-16,-2.7492783487139235e-17,-2.0056399376028883e-07,1.0221861600875854,0.0,0.0,0.0,0.8
1733470855462691,1.5779736005199676e-16,-2.827220290480125e-17,-2.0056399376028883e-07,1.0103617906570435,0.0,0.0,0.0,0.8
1733470855546972,1.6373561978759834e-16,-2.9336126875459167e-17,-2.0056399376028883e-07,1.022463321685791,0.0,0.0,0.0,0.8
1733470855611009,1.684461516794738e-16,-3.0180082408095025e-17,-2.0056399376028883e-07,1.0239230394363403,0.0,0.0,0.0,0.8
1733470855674134,1.746641032777444e-16,-3.1294108199077976e-17,-2.0056399376028883e-07,1.027693748474121,0.0,0.0,0.0,0.8
1733470855727295,1.794309741791947e-16,-3.214815110264664e-17,-2.0056399376028883e-07,1.0041449069976807,0.0,0.0,0.0,0.8
1733470855792012,1.8592467831812488e-16,-3.331157305451343e-17,-2.0056399376028883e-07,1.0300841331481934,0.0,0.0,0.0,0.8
1733470855847406,1.9106583223379137e-16,-3.423266683467067e-17,-2.0056399376028883e-07,1.0070867538452148,0.0,0.0,0.0,0.8
1733470855907416,1.9665929637605958e-16,-3.523479068438919e-17,-2.0056399376028883e-07,1.009237289428711,0.0,0.0,0.0,0.8
1733470855968107,2.016861673733853e-16,-3.613539693317023e-17,-2.0056399376028883e-07,1.0117309093475342,0.0,0.0,0.0,0.8
1733470856036240,2.089709456131367e-16,-3.744051550928559e-17,-2.0056399376028883e-07,1.0275251865386963,0.0,0.0,0.0,0.8
1733470856084601,2.144332440929376e-16,-3.8419116398700714e-17,-2.0056399376028883e-07,1.0261216163635254,0.0,0.0,0.0,0.8
1733470856138429,2.200070689996567e-16,-3.9417691438220127e-17,-2.0056399376028883e-07,1.022098183631897,0.0,0.0,0.0,0.8
1733470856199494,2.2780499272148267e-16,-4.0814713298315317e-17,-2.0056399376028883e-07,1.0197665691375732,0.0,0.0,0.0,0.8
1733470856253527,2.336427635052409e-16,-4.186056049308155e-17,-2.0056399376028883e-07,1.0294872522354126,0.0,0.0,0.0,0.8
1733470856317089,2.418014132590204e-16,-4.332218763201406e-17,-2.0056399376028883e-07,1.0155225992202759,0.0,0.0,0.0,0.8
1733470856389713,2.48519435539378e-16,-4.4525717495284147e-17,-2.0056399376028883e-07,1.026667833328247,0.0,0.0,0.0,0.8
1733470856452444,2.5726481696148473e-16,-4.609243753849222e-17,-2.0056399376028883e-07,1.02190363407135,0.0,0.0,0.0,0.8
1733470856500089,2.638681493727197e-16,-4.7275404570018874e-17,-2.0056399376028883e-07,1.0194050073623657,0.0,0.0,0.0,0.8
1733470856549517,2.7060750257791326e-16,-4.848273028632917e-17,-2.0056399376028883e-07,1.027053713798523,0.0,0.0,0.0,0.8
1733470856616371,2.7927924701998683e-16,-5.0036222893768115e-17,-2.0056399376028883e-07,1.012997031211853,0.0,0.0,0.0,0.8
1733470856665621,2.860963144874521e-16,-5.1257451586736355e-17,-2.0056399376028883e-07,1.0123876333236694,0.0,0.0,0.0,0.8
1733470856746950,2.9585421876548884e-16,-5.3005496763544204e-17,-2.0056399376028883e-07,0.9988924264907837,0.0,0.0,0.0,0.8
1733470856799019,3.0297701455236186e-16,-5.428147546601575e-17,-2.0056399376028883e-07,1.025782823562622,0.0,0.0,0.0,0.8
1733470856864362,3.10715071953199e-16,-5.566766386412766e-17,-2.0056399376028883e-07,1.0261296033859253,0.0,0.0,0.0,0.8
1733470856905792,3.185980672239775e-16,-5.707980782230038e-17,-2.0056399376028883e-07,1.0186883211135864,0.0,0.0,0.0,0.8
1733470856960246,3.266260003646975e-16,-5.851790734053393e-17,-2.0056399376028883e-07,1.0274949073791504,0.0,0.0,0.0,0.8
1733470857015566,3.3686473567020286e-16,-6.035203174466141e-17,-2.0056399376028883e-07,1.028289556503296,0.0,0.0,0.0,0.8
1733470857074242,3.452187790182912e-16,-6.184853127303181e-17,-2.0056399376028883e-07,1.0211944580078125,0.0,0.0,0.0,0.8
1733470857138762,3.531823276835358e-16,-6.327507250163742e-17,-2.0056399376028883e-07,1.025517225265503,0.0,0.0,0.0,0.8
1733470857200948,3.6399854981458925e-16,-6.521261359038223e-17,-2.0056399376028883e-07,1.0151482820510864,0.0,0.0,0.0,0.8
1733470857261690,3.7225937884709637e-16,-6.669239195847766e-17,-2.0056399376028883e-07,1.0238194465637207,0.0,0.0,0.0,0.8
1733470857315355,3.8405312790001463e-16,-6.880501555052549e-17,-2.0056399376028883e-07,1.0285450220108032,0.0,0.0,0.0,0.8
1733470857449999,4.052081694041014e-16,-7.259449392053566e-17,-2.0056399376028883e-07,1.026310920715332,0.0,0.0,0.0,0.8
1733470857458200,4.052081694041014e-16,-7.259449392053566e-17,-2.0056399376028883e-07,1.0346441268920898,0.0,0.0,0.0,0.8
1733470857493665,4.2604274786063083e-16,-7.632722746717176e-17,-2.0056399376028883e-07,1.0250027179718018,0.0,0.0,0.0,0.8
1733470857548152,5.754608917372322e-16,-1.0309860677383866e-16,-2.0056399376028883e-07,1.0173193216323853,0.0,0.0,0.0,0.8
1733470857607837,7.892875427383288e-16,-1.4141047308285846e-16,-2.0056399376028883e-07,1.0140455961227417,0.0,0.0,0.0,0.8
1733470857669006,1.2457311089545507e-15,-2.2319292300634783e-16,-2.0056399376028883e-07,1.0261818170547485,0.0,0.0,0.0,0.8
1733470857736281,1.8454741340364277e-15,-3.3065100943822294e-16,-2.0056399376028883e-07,1.0209791660308838,0.0,0.0,0.0,0.8
1733470857775577,2.177864777216927e-15,-3.902066724255101e-16,-2.0056399376028883e-07,1.0319750308990479,0.0,0.0,0.0,0.8
1733470857824542,2.990378270551006e-15,-5.357878147659835e-16,-2.0056399376028883e-07,1.0213404893875122,0.0,0.0,0.0,0.8
1733470857888815,3.700408923173744e-15,-6.630067832493528e-16,-2.0056399376028883e-07,1.0283527374267578,0.0,0.0,0.0,0.8
1733470857949840,4.4985686502208324e-15,-8.060162269210044e-16,-2.0056399376028883e-07,1.0294890403747559,0.0,0.0,0.0,0.8
1733470858022632,5.60472788172422e-15,-1.0042112164036815e-15,-2.0056399376028883e-07,1.0301868915557861,0.0,0.0,0.0,0.8
1733470858083974,6.916263717101813e-15,-1.239204412877583e-15,-2.0056399376028883e-07,1.0129367113113403,0.0,0.0,0.0,0.8
1733470858146609,8.456163137350791e-15,-1.515114494918996e-15,-2.0056399376028883e-07,1.0226012468338013,0.0,0.0,0.0,0.8
1733470858202312,9.730107550212268e-15,-1.7433723635936871e-15,-2.0056399376028883e-07,1.0294759273529053,0.0,0.0,0.0,0.8
1733470858263714,1.1052841971810354e-14,-1.9803721645190692e-15,-2.0056399376028883e-07,1.0178840160369873,0.0,0.0,0.0,0.8
1733470858325127,1.2512548696918262e-14,-2.2419138844234983e-15,-2.0056399376028883e-07,1.021750807762146,0.0,0.0,0.0,0.8
1733470858391798,1.4588123362370727e-14,-2.613803258244794e-15,-2.0056399376028883e-07,1.0357327461242676,0.0,0.0,0.0,0.8
1733470858463137,1.6267090521605575e-14,-2.9146308353384226e-15,-2.0056399376028883e-07,1.0302376747131348,0.0,0.0,0.0,0.8
1733470858517552,1.7923201635482284e-14,-3.211363217384166e-15,-2.0056399376028883e-07,1.038332462310791,0.0,0.0,0.0,0.8
1733470858603515,2.0530882386845802e-14,-3.67859235778955e-15,-2.0056399376028883e-07,1.0186303853988647,0.0,0.0,0.0,0.8
1733470858682687,2.2392108100389652e-14,-4.012076025592932e-15,-2.0056399376028883e-07,1.020491123199463,0.0,0.0,0.0,0.8
1733470858751255,2.447305272219057e-14,-4.38492767420009e-15,-2.0056399376028883e-07,1.0230193138122559,0.0,0.0,0.0,0.8
1733470858808936,2.7370264605849922e-14,-4.904033405337899e-15,-2.0056399376028883e-07,1.023093581199646,0.0,0.0,0.0,0.8
1733470858878072,2.9670469661777785e-14,-5.316170911134256e-15,-2.0056399376028883e-07,1.0188623666763306,0.0,0.0,0.0,0.8
1733470858940864,3.269836674494479e-14,-5.858692107970918e-15,-2.0056399376028883e-07,1.0217257738113403,0.0,0.0,0.0,0.8
1733470859010713,3.521174166738497e-14,-6.309024197145663e-15,-2.0056399376028883e-07,1.0249762535095215,0.0,0.0,0.0,0.8
1733470859081194,3.8767553500259394e-14,-6.946134168801339e-15,-2.0056399376028883e-07,1.0134248733520508,0.0,0.0,0.0,0.8
1733470859139897,4.1323889801564117e-14,-7.404163860561156e-15,-2.0056399376028883e-07,1.0294759273529053,0.0,0.0,0.0,0.8
1733470859194405,4.4055313571450924e-14,-7.893564733212841e-15,-2.0056399376028883e-07,1.017848253250122,0.0,0.0,0.0,0.8
1733470859253570,4.793124037679791e-14,-8.588031125271792e-15,-2.0056399376028883e-07,1.0358257293701172,0.0,0.0,0.0,0.8
1733470859305804,5.077245806652923e-14,-9.097104269472774e-15,-2.0056399376028883e-07,1.0281062126159668,0.0,0.0,0.0,0.8
1733470859356365,5.379858672099526e-14,-9.639308713615317e-15,-2.0056399376028883e-07,1.023021936416626,0.0,0.0,0.0,0.8
1733470859417149,5.733890970343888e-14,-1.0273643542751719e-14,-2.0056399376028883e-07,1.0137890577316284,0.0,0.0,0.0,0.8
1733470859478944,6.166078686820095e-14,-1.1048012711424106e-14,-2.0056399376028883e-07,1.0312303304672241,0.0,0.0,0.0,0.8
1733470859534567,6.512684898718071e-14,-1.1669041797073761e-14,-2.0056399376028883e-07,1.0205110311508179,0.0,0.0,0.0,0.8
